site,tag,species,dbh,height,canopy_ht,brooms,rot,Dead / Alive_v1,Dead / Alive_v2,Dead / Alive_v3,Dead / Alive_v4,Inf Location_v1,Inf Location_v2,Inf Location_v3,Inf Location_v4,Gouting_v1,Gouting_v2,Gouting_v3,Gouting_v4,Beetle_v1,Beetle_v2,Beetle_v3,Beetle_v4,NL_v1,NL_v2,NL_v3,NL_v4,NLW_v1,NLW_v2,NLW_v3,NLW_v4,NM_v1,NM_v2,NM_v3,NM_v4,NMW_v1,NMW_v2,NMW_v3,NMW_v4,NH_v1,NH_v2,NH_v3,NH_v4,NHW_v1,NHW_v2,NHW_v3,NHW_v4,SL_v1,SL_v2,SL_v3,SL_v4,SLW_v1,SLW_v2,SLW_v3,SLW_v4,SM_v1,SM_v2,SM_v3,SM_v4,SMW_v1,SMW_v2,SMW_v3,SMW_v4,SH_v1,SH_v2,SH_v3,SH_v4,SHW_v1,SHW_v2,SHW_v3,SHW_v4,Notes_v1,Notes_v2,Notes_v3,Notes_v4,WSB_v1,WSB_v2,WSB_v3,WSB_v4,infested_v1,infested_v2,infested_v3,infested_v4,new_infestation,tag_ID,unique_ID,Number,Description,GeometryType,Latitude,Longitude,Elevation,GeoidOffset,distance,tagID
FRNK,22,PICO,3.4,30.8,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO22,FRNKPICO22,4255,,Point,41.93341395,-111.5716688,2057.072,-16.96,0.061585077,FRNKPICO22
FRNK,19,POTR,2.3,19.1,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,POTR19,FRNKPOTR19,3802,,Point,41.93378859,-111.5712115,2050.373,-16.96,0.065428029,FRNKPOTR19
FRNK,20,POTR,2.7,8.8,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,POTR20,FRNKPOTR20,3803,,Point,41.93378442,-111.5712959,2049.011,-16.96,0.06748694,FRNKPOTR20
FRNK,21,PICO,5,32.6,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO21,FRNKPICO21,4254,,Point,41.93339936,-111.5716747,2057.954,-16.96,0.061530673,FRNKPICO21
FRNK,21,POTR,2.5,8,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,POTR21,FRNKPOTR21,3805,,Point,41.93370241,-111.571262,2048.835,-16.96,0.05802184,FRNKPOTR21
FRNK,22,POTR,2.3,10.9,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,POTR22,FRNKPOTR22,4267,,Point,41.9337297,-111.5716778,2056.838,-16.96,0.08097416,FRNKPOTR22
FRNK,20,PICO,3.5,12,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO20,FRNKPICO20,4249,,Point,41.93341725,-111.5716182,2057.935,-16.96,0.057791786,FRNKPICO20
FRNK,23,POTR,2.7,7.3,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,POTR23,FRNKPOTR23,3807,,Point,41.93381736,-111.571428,2054.279,-16.96,0.075725331,FRNKPOTR23
FRNK,24,POTR,2.5,4.9,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,POTR24,FRNKPOTR24,3809,,Point,41.93378011,-111.5713865,2055.703,-16.96,0.070423613,FRNKPOTR24
FRNK,19,PICO,5.3,38.3,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO19,FRNKPICO19,4252,,Point,41.93347975,-111.5716324,2057.228,-16.96,0.061699377,FRNKPICO19
FRNK,25,POTR,2.1,9.2,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,POTR25,FRNKPOTR25,3813,,Point,41.93355214,-111.571495,2057.461,-16.96,0.056557043,FRNKPOTR25
FRNK,26,POTR,2.4,5,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,POTR26,FRNKPOTR26,3814,,Point,41.93355815,-111.5714405,2056.885,-16.96,0.053606771,FRNKPOTR26
FRNK,18,PICO,4.5,42,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO18,FRNKPICO18,4245,,Point,41.93346084,-111.5716206,2058.439,-16.96,0.059898771,FRNKPICO18
FRNK,17,PICO,5.9,46.3,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO17,FRNKPICO17,5260,,Point,41.93347888,-111.5716013,2057.746,-16.96,0.059370278,FRNKPICO17
FRNK,16,PICO,12.7,50.8,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO16,FRNKPICO16,4246,,Point,41.9334643,-111.5716037,2053.192,-16.96,0.058805651,FRNKPICO16
FRNK,1302,ABLA,26,88.8,,0,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,ABLA1302,FRNKABLA1302,4222,,Point,41.93375238,-111.5713295,2050.482,-16.96,0.065468012,FRNKABLA1302
FRNK,5821,ABLA,6.3,14.9,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,,,0,0,,,0,,,,0,0,,,0,,,,0,0,,,0,,,,0,0,,,0,,,,0,0,,,0,,,,"3-6, beetle/not live","3-6, beetle/not live",,,,,,,0,0,,ABLA5821,FRNKABLA5821,860,,Point,41.93348978,-111.5711732,2053.306,,0.033642079,FRNKABLA5821
FRNK,7451,ABLA,,,,0,0,,,1,1,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,,,0,0,,,0,,,,0,0,,,0,,,,0,0,,,0,,,,0,0,,,0,,,,0,0,,,0,,,,??,??,,,,,,,0,0,,ABLA7451,FRNKABLA7451,1431,,Point,41.93364553,-111.5716473,2056.014,,0.072883524,FRNKABLA7451
FRNK,15,PICO,14.5,69.3,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO15,FRNKPICO15,4243,,Point,41.93348902,-111.5715614,2056.608,-16.96,0.057042412,FRNKPICO15
FRNK,14,PICO,14.2,53.2,,0,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO14,FRNKPICO14,4272,,Point,41.93357051,-111.5715097,2052.853,-16.96,0.058800231,FRNKPICO14
FRNK,13,PICO,12.8,12.3,,0,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,broken top,broken top,,,,,,,0,0,,PICO13,FRNKPICO13,3834,,Point,41.93345243,-111.5714774,2057.744,-16.96,0.048987857,FRNKPICO13
FRNK,12,PICO,17.5,92.9,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO12,FRNKPICO12,3830,,Point,41.93343891,-111.5713688,2059.502,-16.96,0.040614064,FRNKPICO12
FRNK,11,PICO,2.8,11.5,,0,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO11,FRNKPICO11,3826,,Point,41.93343713,-111.5713803,2056.759,-16.96,0.041284895,FRNKPICO11
FRNK,10,PICO,18.7,54.8,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO10,FRNKPICO10,3823,,Point,41.93344731,-111.5713444,2050.249,-16.96,0.039545934,FRNKPICO10
FRNK,9,PICO,6.7,39.3,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO9,FRNKPICO9,3816,,Point,41.93348694,-111.5714868,2056.246,-16.96,0.051686262,FRNKPICO9
FRNK,8,PICO,5.2,28.6,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO8,FRNKPICO8,3812,,Point,41.93357545,-111.5714981,2057.221,-16.96,0.058430713,FRNKPICO8
FRNK,7,PICO,0.9,42.4,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO7,FRNKPICO7,3811,,Point,41.93372209,-111.5713553,2059.333,-16.96,0.063544813,FRNKPICO7
FRNK,6,PICO,12.2,66.7,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO6,FRNKPICO6,3810,,Point,41.93377601,-111.5713453,2054.312,-16.96,0.068402518,FRNKPICO6
FRNK,5,PICO,8.7,46.5,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO5,FRNKPICO5,4226,,Point,41.93344422,-111.571257,2056.416,-16.96,0.033884822,FRNKPICO5
FRNK,4,PICO,17.8,72.1,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO4,FRNKPICO4,3804,,Point,41.93369888,-111.5712973,2044.107,-16.96,0.058961016,FRNKPICO4
FRNK,3,PICO,13.2,75.4,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO3,FRNKPICO3,3792,,Point,41.93362578,-111.5712379,2054.475,-16.96,0.049484625,FRNKPICO3
FRNK,2,PICO,20.9,53.7,,0,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,leaner,leaner,,,,,,,0,0,,PICO2,FRNKPICO2,4223,,Point,41.93370305,-111.571292,2053.82,-16.96,0.059172956,FRNKPICO2
FRNK,1,PICO,11.9,81.1,,0,,,,1,1,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,PICO1,FRNKPICO1,3788,,Point,41.9334295,-111.5712681,2063.335,-16.96,0.033427736,FRNKPICO1
MOCR,5134,ABLA,13.3,,,1,0,1,1,1,1,0,BO,BO,BO,1,1,1,1,0,0,0,0,2,2,2,2,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,1,1,1,1,0,ABLA5134,MOCRABLA5134,119,,Point,41.4091917,-111.5337495,2532.517,,0.070921277,MOCRABLA5134
MOCR,1,ABLA,2.5,16.4,1.5,0,0,1,1,1,1,0,0,0,BO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,1,1,ABLA1,MOCRABLA1,,,Point,41.40945891,-111.5340739,2515.734,,0.103708564,MOCRABLA1
MOCR,2,ABLA,1.3,8,3.6,0,0,1,1,1,1,BO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,1,0,0,0,0,ABLA2,MOCRABLA2,,,Point,41.40945891,-111.5340739,2515.734,,0.103708564,MOCRABLA2
MOCR,3,ABLA,1.2,8.6,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,ABLA3,MOCRABLA3,,,Point,41.40945891,-111.5340739,2515.734,,0.103708564,MOCRABLA3
MOCR,4,ABLA,,3.1,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,Rot in area,Rot in area,Rot in area,Rot in area,,,,,0,0,0,0,0,ABLA4,MOCRABLA4,,,Point,41.40945891,-111.5340739,2515.734,,0.103708564,MOCRABLA4
MOCR,5,ABLA,1.6,,,0,0,1,1,1,1,0,BO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,1,ABLA5,MOCRABLA5,,,Point,41.40945891,-111.5340739,2515.734,,0.103708564,MOCRABLA5
MOCR,6,ABLA,,5.8,,0,0,1,1,1,1,BO,"BR, BO","BR, BO","BR, BO",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,2,1,0,0,0,0,,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,,1,2,2,2,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,1,1,1,1,0,ABLA6,MOCRABLA6,43,,Point,41.40930717,-111.5338279,2524.585,,0.07927597,MOCRABLA6
MOCR,7,ABLA,1.2,,,0,0,1,1,1,1,0,0,BO,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,0,1,0,1,ABLA7,MOCRABLA7,,,Point,41.40937616,-111.5340215,2526.837,,0.096799614,MOCRABLA7
MOCR,8,ABLA,1,,,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,ABLA8,MOCRABLA8,,,Point,41.40937616,-111.5340215,2526.837,,0.096799614,MOCRABLA8
MOCR,9,ABLA,,3.5,,0,0,1,1,1,1,BO,BO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,1,1,0,0,0,ABLA9,MOCRABLA9,,,Point,41.40937616,-111.5340215,2526.837,,0.096799614,MOCRABLA9
MOCR,10,ABLA,,6.5,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,ABLA10,MOCRABLA10,,,Point,41.40938939,-111.5340147,2522.152,,0.096648751,MOCRABLA10
MOCR,11,ABLA,,6,,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,ABLA11,MOCRABLA11,52,,Point,41.40941102,-111.5340183,2517.042,,0.097627878,MOCRABLA11
MOCR,5001,ABLA,10.2,49.5,0,0,0,1,1,1,1,0,BO,BO,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,1,1,0,1,ABLA5001,MOCRABLA5001,5,,Point,41.4094911,-111.5340973,2522.91,,0.106773338,MOCRABLA5001
MOCR,5002,ABLA,12.9,52.4,0,0,0,1,1,1,1,BO,BO,0,BO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,,,,"w/ 1,2,3,4,5 bifur",,,,,,1,1,0,1,0,ABLA5002,MOCRABLA5002,6,,Point,41.40945891,-111.5340739,2515.734,,0.103708564,MOCRABLA5002
MOCR,5003,ABLA,1.3,9,0,0,0,1,1,1,1,0,0,0,BO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,1,1,ABLA5003,MOCRABLA5003,7,,Point,41.40945861,-111.5340937,2517.662,,0.105256507,MOCRABLA5003
MOCR,5004,ABLA,,3.4,,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,ABLA5004,MOCRABLA5004,8,,Point,41.40946312,-111.5340792,2519.303,,0.104281415,MOCRABLA5004
MOCR,5005,ABLA,,2.6,,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,ABLA5005,MOCRABLA5005,9,,Point,41.40946508,-111.5341055,2519.723,,0.106422368,MOCRABLA5005
MOCR,5006,ABLA,,3.5,,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,"North low obstructed, South low obstructed","North low obstructed, South low obstructed","North low obstructed, South low obstructed","North low obstructed, South low obstructed",,,,,0,0,0,0,0,ABLA5006,MOCRABLA5006,11,,Point,41.40944531,-111.5340964,2520.452,,0.104995898,MOCRABLA5006
MOCR,5007,ABLA,,3.3,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,low under snow,,,,,,0,0,0,0,0,ABLA5007,MOCRABLA5007,12,,Point,41.40942663,-111.5340635,2520.742,,0.101745014,MOCRABLA5007
MOCR,5008,ABLA,3.9,27.5,0,0,0,1,1,1,1,BO,BO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,1,1,0,0,0,ABLA5008,MOCRABLA5008,13,,Point,41.40943217,-111.5340391,2521.287,,0.100000223,MOCRABLA5008
MOCR,5010,ABLA,9.4,49.9,0,1,0,1,1,1,1,BO,BO,0,BO,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,,1,2,0,0,0,0,0,,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,,2,2,0,0,0,0,0,,,,,,,,,,1,1,0,1,0,ABLA5010,MOCRABLA5010,,,Point,41.40942941,-111.5340331,2521.592,,0.099428755,MOCRABLA5010
MOCR,5011,ABLA,4.3,36.2,0,1,0,1,1,1,1,BO,BO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,,,,,,,,,,1,1,0,0,0,ABLA5011,MOCRABLA5011,,,Point,41.40942941,-111.5340331,2521.592,,0.099428755,MOCRABLA5011
MOCR,5012,ABLA,2.5,10.4,0,0,0,1,1,1,1,"BR, BO","BR, BO",BO,"BR, BO",0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,1,1,1,1,0,ABLA5012,MOCRABLA5012,15,,Point,41.40942941,-111.5340331,2521.592,,0.099428755,MOCRABLA5012
MOCR,5013,ABLA,,7,,0,0,1,1,1,1,0,0,BO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,0,1,0,1,ABLA5013,MOCRABLA5013,16,,Point,41.40942251,-111.5340416,2522.175,,0.099865797,MOCRABLA5013
MOCR,5014,ABLA,3.5,19.6,,0,0,1,1,1,1,0,BO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,1,1,0,0,0,ABLA5014,MOCRABLA5014,17,,Point,41.40942067,-111.5340132,2521.195,,0.097548948,MOCRABLA5014
MOCR,5015,ABLA,,6.4,,0,0,1,1,1,1,0,0,BO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,0,1,0,1,ABLA5015,MOCRABLA5015,18,,Point,41.40941372,-111.5339948,2523.613,,0.095850921,MOCRABLA5015
MOCR,5016,ABLA,,5.1,,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,"North low obstructed, South low obstructed","North low obstructed, South low obstructed","North low obstructed, South low obstructed","North low obstructed, South low obstructed",,,,,0,0,0,0,0,ABLA5016,MOCRABLA5016,19,,Point,41.40944228,-111.5339958,2522.847,,0.096951847,MOCRABLA5016
MOCR,5017,ABLA,,,,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,under snow/not found,,,,,,0,0,0,0,0,ABLA5017,MOCRABLA5017,21,,Point,41.40945583,-111.5340199,2520.153,,0.099354161,MOCRABLA5017
MOCR,5018,ABLA,,7,,0,0,1,1,1,1,,0,0,0,,1,1,2,,0,0,0,0,0,0,0,,0,,,0,0,0,0,,0,,,0,0,0,0,,0,,,0,0,0,0,,0,,,0,0,0,0,,0,,,0,0,0,0,,0,,,Buried,,under snow/not found,,,,,,0,0,0,0,0,ABLA5018,MOCRABLA5018,20,,Point,41.40944818,-111.5339896,2519.778,,0.096688827,MOCRABLA5018
MOCR,5019,ABLA,13.4,56.3,0,0,0,1,1,1,1,0,BO,0,BO,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,1,1,ABLA5019,MOCRABLA5019,22,,Point,41.40943467,-111.533965,2523.175,,0.094248299,MOCRABLA5019
MOCR,5020,ABLA,,6.2,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,low under snow,,,,,,0,0,0,0,0,ABLA5020,MOCRABLA5020,23,,Point,41.40942193,-111.5339632,2521.39,,0.093638316,MOCRABLA5020
MOCR,5023,ABLA,26.4,88.9,12.1,0,0,1,1,1,1,BO,BO,BO,BO,1,1,0,1,0,0,0,0,0,2,2,2,0,0,0,2-10,0,0,1,2,0,0,0,,1,1,0,0,0,0,0,,0,2,2,2,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,Rot in area,Rot in area,Rot in area,Rot in area,,,,,1,1,1,1,0,ABLA5023,MOCRABLA5023,26,,Point,41.40940509,-111.5336384,2524.766,,0.067769603,MOCRABLA5023
MOCR,5025,ABLA,,5.9,,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,ABLA5025,MOCRABLA5025,28,,Point,41.40949443,-111.5336007,2522.879,,0.069859555,MOCRABLA5025
