Number,Name,Description,GeometryType,Latitude,Longitude,Elevation,GeoidOffset
4176,"pico37 ","",Point,40.7709816671667,-111.107011422167,2322.604,-16.648
4175,potr2,"",Point,40.7709757761667,-111.1070253425,2325.112,-16.648
4174,pico34,"",Point,40.7709650603333,-111.107029922833,2325.846,-16.648
4173,pico29,"",Point,40.770930566,-111.1070408895,2325.44,-16.648
4172,pico31,"",Point,40.770956115,-111.1070406615,2326.862,-16.648
4171,pico40,"",Point,40.7709845268333,-111.107045453333,2326.992,-16.648
4170,potr242,"",Point,40.7709661958333,-111.107045212,2325.903,-16.648
4169,pico33,"",Point,40.7709662441667,-111.1070489505,2325.995,-16.648
4168,potr243,"",Point,40.7709582025,-111.107060526,2326.51,-16.648
4167,pico55,"",Point,40.7709645561667,-111.107065715333,2327.59,-16.648
4166,pico57,"",Point,40.7709455976667,-111.1070575725,2325.962,-16.648
4165,pico58,"",Point,40.770936528,-111.107067230167,2325.77,-16.648
4164,pien15,"",Point,40.7709317715,-111.1070793285,2325.123,-16.648
4163,pien11,"",Point,40.7709549468333,-111.107084197,2325.821,-16.648
4162,pico43,"",Point,40.7709606828333,-111.107101221,2325.434,-16.648
4161,pien103,"",Point,40.7709824125,-111.1071365475,2329.759,-16.648
4160,pien13,"",Point,40.7709652668333,-111.107153085167,2328.504,-16.648
4159,pico56,"",Point,40.7709348101667,-111.1071392585,2326.878,-16.648
4158,pien104,"",Point,40.7709427328333,-111.1071357055,2328.786,-16.648
4157,potr15,"",Point,40.7709291936667,-111.107128415333,2328.545,-16.648
