Number,Name,Description,GeometryType,Latitude,Longitude,Elevation,GeoidOffset
3014,964,,Point,41.64144007,-111.4921151,2243.17,-16.903
3013,963,,Point,41.64147259,-111.4921255,2239.452,-16.903
3011,962,,Point,41.64143656,-111.4921266,2245.603,-16.903
3010,961,,Point,41.64144299,-111.4921254,2241.988,-16.903
3009,960,,Point,41.64145505,-111.4921425,2241.451,-16.903
3008,959,,Point,41.64146923,-111.4921181,2241.32,-16.903
3007,958,,Point,41.64147503,-111.492118,2239.207,-16.903
3006,957,,Point,41.64145621,-111.4921084,2240.015,-16.903
3005,956,,Point,41.64148512,-111.4920948,2239.045,-16.903
3004,955,,Point,41.64146627,-111.4921099,2241.99,-16.903
3003,954,,Point,41.64145836,-111.4921181,2242.466,-16.903
3002,953,,Point,41.64148597,-111.4921228,2240.817,-16.903
3001,952,,Point,41.64150771,-111.4921015,2241.68,-16.903
3000,951,,Point,41.64153444,-111.4920963,2245.588,-16.903
2999,950,,Point,41.64153144,-111.4920938,2242.488,-16.903
2998,949,,Point,41.64147524,-111.4921625,2245.036,-16.903
2997,948,,Point,41.6414707,-111.4921568,2241.223,-16.903
2996,947,,Point,41.6414836,-111.4921652,2241.24,-16.903
2995,946,,Point,41.64149756,-111.492198,2243.558,-16.903
2994,945,,Point,41.64149094,-111.4922032,2242.658,-16.903
2993,944,,Point,41.64149415,-111.4922106,2239.931,-16.903
2992,943,,Point,41.64149486,-111.4922185,2239.821,-16.903
2991,942,,Point,41.64149339,-111.4922406,2242.14,-16.903
,941,,,41.64149339,-111.4922406,2242.14,-16.903
2990,940,,Point,41.64151656,-111.4922739,2246.034,-16.903
2989,939,,Point,41.64154124,-111.4923357,2249.714,-16.903
2988,938,,Point,41.64153892,-111.4922671,2238.638,-16.903
2987,937,,Point,41.64152474,-111.4922931,2247.259,-16.903
2986,936,,Point,41.64151898,-111.4922777,2246.582,-16.903
2985,935,,Point,41.6415047,-111.4923197,2249.489,-16.903
2984,934,,Point,41.64152159,-111.4922968,2244.765,-16.903
2983,933,,Point,41.64152277,-111.4922973,2242.925,-16.903
2982,932,,Point,41.64152027,-111.4922947,2243.431,-16.903
2981,931,,Point,41.64151093,-111.4923078,2245.963,-16.903
2980,930,,Point,41.64151991,-111.4922876,2243.226,-16.903
2979,929,,Point,41.64150469,-111.4923008,2244.537,-16.903
2978,928,,Point,41.64150642,-111.4922935,2244.423,-16.903
2977,927,,Point,41.64150292,-111.4922922,2241.776,-16.903
2976,926,,Point,41.64149747,-111.4922988,2242.68,-16.903
2975,925,,Point,41.64151871,-111.4922946,2242.029,-16.903
2974,924,,Point,41.64150891,-111.4922946,2246.059,-16.903
2973,923,,Point,41.64150732,-111.4922774,2245.374,-16.903
2972,922,,Point,41.64150762,-111.4922828,2243.374,-16.903
2971,921,,Point,41.6415071,-111.4922775,2242.923,-16.903
2970,920,,Point,41.64148801,-111.4922961,2243.768,-16.903
2969,919,,Point,41.64149519,-111.492301,2244.819,-16.903
2968,918,,Point,41.64148684,-111.4922825,2244.165,-16.903
2967,917,,Point,41.6414884,-111.4922758,2241.199,-16.903
2966,916,,Point,41.64149067,-111.4922901,2242.133,-16.903
2965,915,,Point,41.64147776,-111.4922724,2244.128,-16.903
2964,914,,Point,41.64147443,-111.4922362,2243.756,-16.903
2963,913,,Point,41.64147324,-111.4922365,2243.737,-16.903
2962,912,,Point,41.64143229,-111.4922357,2237.516,-16.903
2961,910,,Point,41.64143424,-111.4922443,2237.866,-16.903
2960,904,,Point,41.64143346,-111.4922605,2241.335,-16.903
2959,909,,Point,41.64148016,-111.4922752,2241.554,-16.903
2957,908,,Point,41.64145333,-111.492322,2244.632,-16.903
2956,907,,Point,41.64144861,-111.4923058,2243.81,-16.903
2955,906,,Point,41.64144969,-111.4923063,2241.939,-16.903
2954,905,,Point,41.64144759,-111.4923047,2242.783,-16.903
2952,903,,Point,41.6414399,-111.4923194,2243.01,-16.903
2951,902,,Point,41.6414536,-111.4923345,2242.385,-16.903
2950,901,,Point,41.64148837,-111.4923609,2243.409,-16.903
,5201,,,41.64148837,-111.4923609,2243.409,-16.903
